Logged,dvchost,processCmd,fileName,eventName,act,endpointHostName,objectUser
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Data.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-93024,NT AUTHORITY\SYSTEM
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-93024,NT AUTHORITY\SYSTEM
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:18,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:17,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-93024,NT AUTHORITY\SYSTEM
2023-09-11 09:30:17,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:17,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:17,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Management.Automation.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-93024,NT AUTHORITY\SYSTEM
2023-09-11 09:30:17,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Management.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-93024,NT AUTHORITY\SYSTEM
2023-09-11 09:30:17,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""Microsoft.Management.Infrastructure.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-93024,NT AUTHORITY\SYSTEM
2023-09-11 09:30:17,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-93024,NT AUTHORITY\SYSTEM
2023-09-11 09:30:17,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""Microsoft.PowerShell.ConsoleHost.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-93024,NT AUTHORITY\SYSTEM
2023-09-11 09:30:17,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:17,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:17,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-93024,NT AUTHORITY\SYSTEM
2023-09-11 09:30:17,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.DirectoryServices.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-93024,NT AUTHORITY\SYSTEM
2023-09-11 09:30:16,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:16,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:16,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:16,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:15,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:15,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:15,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:15,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:15,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-50499,NT AUTHORITY\SYSTEM
2023-09-11 09:30:15,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-50499,NT AUTHORITY\SYSTEM
2023-09-11 09:30:15,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Management.Automation.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-50499,NT AUTHORITY\SYSTEM
2023-09-11 09:30:15,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""Microsoft.PowerShell.ConsoleHost.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-50499,NT AUTHORITY\SYSTEM
2023-09-11 09:30:15,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\ClientHealthEval.exe""","[""System.Runtime.Serialization.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90171,NT AUTHORITY\SYSTEM
2023-09-11 09:30:15,ibcxap.manage.trendmicro.com,"C:\windows\TEMP\inv1E90_tmp\.\invcol.exe -bdir=""C:\windows\system32"" ""-outc=C:\ProgramData\Dell\UpdateService\Temp\Inventory.tmp"" ","[""Rom_Check_Aux_Tool.exe""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",AIR-LAP-700195,NT AUTHORITY\SYSTEM
2023-09-11 09:30:15,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:15,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:14,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\ClientHealthEval.exe""","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90171,NT AUTHORITY\SYSTEM
2023-09-11 09:30:14,WE-PRO1-5909-2,,,,"[""Clean""]",LT-90072GB,
2023-09-11 09:30:14,WE-PRO1-5909-2,,,,"[""Clean""]",LT-90072GB,
2023-09-11 09:30:14,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:14,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\ClientHealthEval.exe""","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90171,NT AUTHORITY\SYSTEM
2023-09-11 09:30:14,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:14,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:14,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\ClientHealthEval.exe""","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90171,NT AUTHORITY\SYSTEM
2023-09-11 09:30:14,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:14,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:14,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:14,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\ClientHealthEval.exe""","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90171,NT AUTHORITY\SYSTEM
2023-09-11 09:30:14,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:14,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,ibcxap.manage.trendmicro.com, --pid=7792,"[""Microsoft.Management.Infrastructure.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1613,GLOBAL\priyanka.namye
2023-09-11 09:30:13,ibcxap.manage.trendmicro.com, --pid=7792,"[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1613,GLOBAL\priyanka.namye
2023-09-11 09:30:13,ibcxap.manage.trendmicro.com, --pid=7792,"[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1613,GLOBAL\priyanka.namye
2023-09-11 09:30:13,ibcxap.manage.trendmicro.com, --pid=7792,"[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1613,GLOBAL\priyanka.namye
2023-09-11 09:30:13,ibcxap.manage.trendmicro.com, --pid=7792,"[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1613,GLOBAL\priyanka.namye
2023-09-11 09:30:13,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:13,ibcxap.manage.trendmicro.com, --pid=7792,"[""Microsoft.WSMan.Runtime.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1613,GLOBAL\priyanka.namye
2023-09-11 09:30:13,ibcxap.manage.trendmicro.com, --pid=7792,"[""Microsoft.PowerShell.Commands.Diagnostics.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-1613,GLOBAL\priyanka.namye
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Data.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DT-800279,NT AUTHORITY\SYSTEM
2023-09-11 09:30:12,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DT-800279,NT AUTHORITY\SYSTEM
2023-09-11 09:30:12,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""Microsoft.Management.Infrastructure.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DT-800279,NT AUTHORITY\SYSTEM
2023-09-11 09:30:12,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.DirectoryServices.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DT-800279,NT AUTHORITY\SYSTEM
2023-09-11 09:30:12,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Management.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DT-800279,NT AUTHORITY\SYSTEM
2023-09-11 09:30:12,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""Microsoft.PowerShell.ConsoleHost.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DT-800279,NT AUTHORITY\SYSTEM
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Management.Automation.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DT-800279,NT AUTHORITY\SYSTEM
2023-09-11 09:30:12,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DT-800279,NT AUTHORITY\SYSTEM
2023-09-11 09:30:12,ibcxap.manage.trendmicro.com,C:\Windows\syswow64\MsiExec.exe -Embedding 42AF9F11199CBB64934EBA25E357E7AB E Global\MSI0000,"[""MSI5127.tmp""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-60918,NT AUTHORITY\SYSTEM
2023-09-11 09:30:12,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DT-800279,NT AUTHORITY\SYSTEM
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,ibcxap.manage.trendmicro.com,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DT-800279,NT AUTHORITY\SYSTEM
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:12,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\ClientHealthEval.exe""","[""System.Net.Http.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-50499,NT AUTHORITY\SYSTEM
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:11,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:10,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:10,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:10,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:10,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:10,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:10,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:10,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:10,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:10,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:10,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:09,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:30:08,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
